account_id,district_id,frequency,date
3702,53,POPLATEK MESICNE,13/04/1995
4852,47,POPLATEK MESICNE,13/04/1995
2750,13,POPLATEK MESICNE,13/04/1995
1046,1,POPLATEK MESICNE,14/04/1995
3729,31,POPLATEK MESICNE,14/04/1995
1862,19,POPLATEK TYDNE,15/04/1995
1309,1,POPLATEK MESICNE,15/04/1995
1315,13,POPLATEK MESICNE,17/04/1995
3321,17,POPLATEK MESICNE,18/04/1995
3231,73,POPLATEK MESICNE,18/04/1995
5724,14,POPLATEK PO OBRATU,19/04/1995
3823,74,POPLATEK MESICNE,19/04/1995
2726,18,POPLATEK MESICNE,20/04/1995
1038,64,POPLATEK MESICNE,20/04/1995
7861,34,POPLATEK MESICNE,22/04/1995
819,20,POPLATEK MESICNE,22/04/1995
455,54,POPLATEK MESICNE,23/04/1995
3930,37,POPLATEK MESICNE,25/04/1995
4423,39,POPLATEK MESICNE,26/04/1995
267,38,POPLATEK MESICNE,26/04/1995
922,61,POPLATEK MESICNE,27/04/1995
3735,1,POPLATEK MESICNE,27/04/1995
3449,1,POPLATEK MESICNE,27/04/1995
2751,31,POPLATEK MESICNE,28/04/1995
404,41,POPLATEK MESICNE,28/04/1995
2547,74,POPLATEK MESICNE,28/04/1995
1248,22,POPLATEK MESICNE,29/04/1995
2331,8,POPLATEK MESICNE,29/04/1995
1010,61,POPLATEK MESICNE,01/05/1995
54,4,POPLATEK MESICNE,02/05/1995
2364,33,POPLATEK MESICNE,03/05/1995
1280,70,POPLATEK MESICNE,03/05/1995
2931,36,POPLATEK MESICNE,04/05/1995
10351,23,POPLATEK MESICNE,04/05/1995
3936,39,POPLATEK MESICNE,04/05/1995
5194,1,POPLATEK PO OBRATU,05/05/1995
3464,25,POPLATEK MESICNE,05/05/1995
533,40,POPLATEK MESICNE,07/05/1995
3940,35,POPLATEK TYDNE,07/05/1995
4538,70,POPLATEK MESICNE,07/05/1995
454,7,POPLATEK MESICNE,07/05/1995
1183,12,POPLATEK MESICNE,08/05/1995
2323,72,POPLATEK MESICNE,08/05/1995
463,51,POPLATEK MESICNE,08/05/1995
285,17,POPLATEK MESICNE,08/05/1995
4105,58,POPLATEK MESICNE,08/05/1995
2525,45,POPLATEK MESICNE,08/05/1995
6434,1,POPLATEK MESICNE,08/05/1995
2919,77,POPLATEK MESICNE,10/05/1995
1741,21,POPLATEK MESICNE,10/05/1995
746,75,POPLATEK MESICNE,10/05/1995
256,37,POPLATEK MESICNE,14/05/1995
3845,48,POPLATEK MESICNE,14/05/1995
4014,56,POPLATEK PO OBRATU,15/05/1995
2178,64,POPLATEK MESICNE,15/05/1995
2935,68,POPLATEK MESICNE,15/05/1995
544,32,POPLATEK MESICNE,15/05/1995
1720,35,POPLATEK MESICNE,16/05/1995
875,63,POPLATEK MESICNE,17/05/1995
733,49,POPLATEK TYDNE,17/05/1995
3251,59,POPLATEK MESICNE,18/05/1995
5358,4,POPLATEK MESICNE,18/05/1995
2521,63,POPLATEK MESICNE,19/05/1995
10963,16,POPLATEK MESICNE,20/05/1995
57,1,POPLATEK MESICNE,21/05/1995
4589,4,POPLATEK MESICNE,22/05/1995
490,45,POPLATEK MESICNE,23/05/1995
3386,2,POPLATEK MESICNE,23/05/1995
8998,61,POPLATEK MESICNE,24/05/1995
11349,1,POPLATEK TYDNE,26/05/1995
2969,29,POPLATEK MESICNE,26/05/1995
1530,70,POPLATEK MESICNE,27/05/1995
1642,64,POPLATEK MESICNE,27/05/1995
6358,3,POPLATEK MESICNE,27/05/1995
10001,24,POPLATEK MESICNE,28/05/1995
3186,10,POPLATEK MESICNE,28/05/1995
1059,8,POPLATEK MESICNE,30/05/1995
3624,32,POPLATEK TYDNE,30/05/1995
1974,42,POPLATEK MESICNE,01/06/1995
2559,32,POPLATEK MESICNE,01/06/1995
11069,37,POPLATEK MESICNE,02/06/1995
3874,51,POPLATEK MESICNE,02/06/1995
3520,72,POPLATEK MESICNE,04/06/1995
2018,42,POPLATEK MESICNE,04/06/1995
2877,37,POPLATEK MESICNE,04/06/1995
2642,68,POPLATEK MESICNE,05/06/1995
553,26,POPLATEK MESICNE,06/06/1995
1092,41,POPLATEK MESICNE,06/06/1995
471,47,POPLATEK MESICNE,07/06/1995
53,77,POPLATEK MESICNE,07/06/1995
1413,65,POPLATEK MESICNE,07/06/1995
5774,1,POPLATEK MESICNE,08/06/1995
3392,1,POPLATEK MESICNE,08/06/1995
1465,30,POPLATEK MESICNE,08/06/1995
1420,68,POPLATEK MESICNE,08/06/1995
1620,17,POPLATEK MESICNE,08/06/1995
4121,54,POPLATEK MESICNE,08/06/1995
754,1,POPLATEK MESICNE,08/06/1995
3045,1,POPLATEK MESICNE,08/06/1995
3453,13,POPLATEK MESICNE,08/06/1995
1696,43,POPLATEK MESICNE,09/06/1995
2139,8,POPLATEK MESICNE,09/06/1995
1793,56,POPLATEK MESICNE,10/06/1995
3725,33,POPLATEK MESICNE,11/06/1995
896,3,POPLATEK MESICNE,11/06/1995
3252,12,POPLATEK MESICNE,12/06/1995
808,69,POPLATEK MESICNE,13/06/1995
3601,54,POPLATEK MESICNE,13/06/1995
131,52,POPLATEK MESICNE,13/06/1995
3124,6,POPLATEK MESICNE,13/06/1995
7618,72,POPLATEK TYDNE,13/06/1995
807,76,POPLATEK TYDNE,13/06/1995
3847,33,POPLATEK MESICNE,13/06/1995
223,39,POPLATEK MESICNE,13/06/1995
2328,35,POPLATEK MESICNE,14/06/1995
1519,9,POPLATEK MESICNE,14/06/1995
10019,8,POPLATEK MESICNE,15/06/1995
458,7,POPLATEK MESICNE,16/06/1995
120,65,POPLATEK TYDNE,16/06/1995
1846,6,POPLATEK MESICNE,17/06/1995
2096,32,POPLATEK MESICNE,17/06/1995
2297,46,POPLATEK MESICNE,18/06/1995
7184,5,POPLATEK MESICNE,19/06/1995
2781,16,POPLATEK MESICNE,20/06/1995
1031,74,POPLATEK MESICNE,20/06/1995
3810,43,POPLATEK MESICNE,22/06/1995
1151,40,POPLATEK MESICNE,23/06/1995
1728,74,POPLATEK MESICNE,23/06/1995
9235,37,POPLATEK MESICNE,24/06/1995
3363,30,POPLATEK MESICNE,24/06/1995
3436,5,POPLATEK MESICNE,24/06/1995
2533,49,POPLATEK MESICNE,27/06/1995
99,1,POPLATEK MESICNE,27/06/1995
638,65,POPLATEK MESICNE,28/06/1995
2292,41,POPLATEK MESICNE,29/06/1995
1725,72,POPLATEK PO OBRATU,03/07/1995
3410,39,POPLATEK MESICNE,03/07/1995
1597,68,POPLATEK MESICNE,04/07/1995
2041,48,POPLATEK MESICNE,05/07/1995
5742,74,POPLATEK PO OBRATU,05/07/1995
4415,73,POPLATEK MESICNE,05/07/1995
4330,47,POPLATEK MESICNE,05/07/1995
3458,63,POPLATEK MESICNE,07/07/1995
3330,76,POPLATEK MESICNE,08/07/1995
6649,1,POPLATEK MESICNE,08/07/1995
3779,74,POPLATEK MESICNE,08/07/1995
1103,66,POPLATEK MESICNE,09/07/1995
731,5,POPLATEK MESICNE,11/07/1995
2307,60,POPLATEK MESICNE,12/07/1995
3474,23,POPLATEK MESICNE,12/07/1995
625,70,POPLATEK MESICNE,12/07/1995
1075,35,POPLATEK MESICNE,13/07/1995
2281,1,POPLATEK MESICNE,13/07/1995
3895,27,POPLATEK MESICNE,14/07/1995
5263,64,POPLATEK MESICNE,14/07/1995
5794,70,POPLATEK MESICNE,14/07/1995
1220,1,POPLATEK MESICNE,15/07/1995
1568,23,POPLATEK MESICNE,15/07/1995
1344,12,POPLATEK PO OBRATU,16/07/1995
8547,14,POPLATEK TYDNE,17/07/1995
1135,1,POPLATEK MESICNE,17/07/1995
4263,5,POPLATEK MESICNE,17/07/1995
3532,73,POPLATEK MESICNE,18/07/1995
1251,34,POPLATEK TYDNE,18/07/1995
1936,70,POPLATEK MESICNE,18/07/1995
2244,46,POPLATEK MESICNE,19/07/1995
2310,15,POPLATEK MESICNE,19/07/1995
1994,42,POPLATEK MESICNE,19/07/1995
720,54,POPLATEK MESICNE,20/07/1995
1472,2,POPLATEK MESICNE,20/07/1995
2144,55,POPLATEK PO OBRATU,21/07/1995
953,14,POPLATEK MESICNE,22/07/1995
4081,11,POPLATEK MESICNE,22/07/1995
10018,8,POPLATEK MESICNE,23/07/1995
2553,41,POPLATEK MESICNE,24/07/1995
2520,18,POPLATEK MESICNE,25/07/1995
1252,13,POPLATEK TYDNE,26/07/1995
3357,54,POPLATEK MESICNE,26/07/1995
6985,38,POPLATEK MESICNE,27/07/1995
2957,25,POPLATEK MESICNE,28/07/1995
4948,43,POPLATEK MESICNE,29/07/1995
1803,24,POPLATEK MESICNE,29/07/1995
2577,7,POPLATEK MESICNE,30/07/1995
1009,1,POPLATEK TYDNE,01/08/1995
2265,65,POPLATEK MESICNE,03/08/1995
675,58,POPLATEK MESICNE,03/08/1995
5033,54,POPLATEK MESICNE,03/08/1995
1971,41,POPLATEK MESICNE,04/08/1995
2830,20,POPLATEK MESICNE,04/08/1995
1927,42,POPLATEK MESICNE,04/08/1995
5118,72,POPLATEK MESICNE,05/08/1995
3203,23,POPLATEK MESICNE,07/08/1995
3270,30,POPLATEK MESICNE,08/08/1995
1520,48,POPLATEK MESICNE,08/08/1995
4681,70,POPLATEK MESICNE,08/08/1995
3902,1,POPLATEK MESICNE,08/08/1995
8327,1,POPLATEK TYDNE,08/08/1995
1203,72,POPLATEK MESICNE,09/08/1995
2608,19,POPLATEK MESICNE,09/08/1995
2206,45,POPLATEK MESICNE,10/08/1995
3216,3,POPLATEK MESICNE,11/08/1995
1122,13,POPLATEK MESICNE,12/08/1995
786,53,POPLATEK MESICNE,12/08/1995
3631,1,POPLATEK MESICNE,13/08/1995
2514,16,POPLATEK MESICNE,13/08/1995
75,1,POPLATEK MESICNE,13/08/1995
3679,64,POPLATEK MESICNE,15/08/1995
2562,35,POPLATEK MESICNE,15/08/1995
2280,68,POPLATEK MESICNE,17/08/1995
3896,45,POPLATEK MESICNE,17/08/1995
11138,70,POPLATEK TYDNE,18/08/1995
5213,1,POPLATEK MESICNE,18/08/1995
531,31,POPLATEK MESICNE,18/08/1995
6856,43,POPLATEK MESICNE,19/08/1995
5024,70,POPLATEK MESICNE,20/08/1995
560,36,POPLATEK MESICNE,20/08/1995
11382,74,POPLATEK MESICNE,20/08/1995
2855,27,POPLATEK MESICNE,21/08/1995
2858,56,POPLATEK MESICNE,22/08/1995
3763,55,POPLATEK MESICNE,23/08/1995
995,64,POPLATEK MESICNE,23/08/1995
3315,23,POPLATEK MESICNE,24/08/1995
3582,19,POPLATEK MESICNE,26/08/1995
420,75,POPLATEK MESICNE,26/08/1995
937,43,POPLATEK MESICNE,26/08/1995
4258,51,POPLATEK MESICNE,26/08/1995
5066,13,POPLATEK TYDNE,27/08/1995
2236,73,POPLATEK MESICNE,27/08/1995
3995,12,POPLATEK MESICNE,27/08/1995
894,46,POPLATEK MESICNE,27/08/1995
418,36,POPLATEK MESICNE,27/08/1995
3254,36,POPLATEK MESICNE,27/08/1995
32,5,POPLATEK MESICNE,28/08/1995
213,73,POPLATEK MESICNE,29/08/1995
2833,64,POPLATEK MESICNE,30/08/1995
3553,70,POPLATEK MESICNE,30/08/1995
9052,43,POPLATEK PO OBRATU,30/08/1995
3139,12,POPLATEK MESICNE,30/08/1995
1562,1,POPLATEK MESICNE,30/08/1995
1961,13,POPLATEK MESICNE,30/08/1995
353,24,POPLATEK MESICNE,30/08/1995
1640,13,POPLATEK MESICNE,01/09/1995
6872,15,POPLATEK MESICNE,02/09/1995
532,26,POPLATEK MESICNE,02/09/1995
674,49,POPLATEK MESICNE,02/09/1995
10365,22,POPLATEK MESICNE,02/09/1995
430,54,POPLATEK MESICNE,02/09/1995
429,63,POPLATEK MESICNE,03/09/1995
3269,37,POPLATEK MESICNE,03/09/1995
1810,50,POPLATEK MESICNE,03/09/1995
665,8,POPLATEK MESICNE,03/09/1995
3855,33,POPLATEK MESICNE,04/09/1995
3866,60,POPLATEK MESICNE,05/09/1995
3914,33,POPLATEK MESICNE,05/09/1995
3807,53,POPLATEK MESICNE,05/09/1995
3925,1,POPLATEK MESICNE,05/09/1995
219,28,POPLATEK MESICNE,06/09/1995
3552,62,POPLATEK MESICNE,06/09/1995
7957,51,POPLATEK MESICNE,07/09/1995
1149,18,POPLATEK MESICNE,07/09/1995
1423,76,POPLATEK MESICNE,08/09/1995
2853,54,POPLATEK MESICNE,08/09/1995
803,19,POPLATEK MESICNE,09/09/1995
2456,65,POPLATEK MESICNE,09/09/1995
619,1,POPLATEK TYDNE,09/09/1995
301,60,POPLATEK MESICNE,10/09/1995
372,55,POPLATEK MESICNE,10/09/1995
3492,33,POPLATEK MESICNE,10/09/1995
6463,16,POPLATEK MESICNE,11/09/1995
3628,70,POPLATEK MESICNE,12/09/1995
2358,7,POPLATEK MESICNE,13/09/1995
1613,1,POPLATEK MESICNE,13/09/1995
2866,43,POPLATEK MESICNE,13/09/1995
3010,46,POPLATEK MESICNE,13/09/1995
3368,24,POPLATEK MESICNE,14/09/1995
5125,1,POPLATEK MESICNE,14/09/1995
994,72,POPLATEK MESICNE,15/09/1995
1674,1,POPLATEK MESICNE,15/09/1995
3234,1,POPLATEK MESICNE,16/09/1995
1452,45,POPLATEK MESICNE,16/09/1995
9377,1,POPLATEK MESICNE,17/09/1995
3758,38,POPLATEK MESICNE,19/09/1995
138,22,POPLATEK MESICNE,19/09/1995
1376,64,POPLATEK MESICNE,20/09/1995
3770,23,POPLATEK MESICNE,20/09/1995
11271,5,POPLATEK MESICNE,20/09/1995
2353,51,POPLATEK MESICNE,21/09/1995
1335,54,POPLATEK MESICNE,21/09/1995
2119,74,POPLATEK MESICNE,21/09/1995
8,57,POPLATEK MESICNE,21/09/1995
1704,70,POPLATEK MESICNE,22/09/1995
1660,1,POPLATEK MESICNE,22/09/1995
5429,71,POPLATEK MESICNE,22/09/1995
3440,22,POPLATEK MESICNE,22/09/1995
2148,1,POPLATEK MESICNE,22/09/1995
676,39,POPLATEK MESICNE,22/09/1995
2731,1,POPLATEK MESICNE,26/09/1995
80,43,POPLATEK MESICNE,27/09/1995
3417,48,POPLATEK MESICNE,28/09/1995
169,4,POPLATEK MESICNE,28/09/1995
4047,45,POPLATEK TYDNE,29/09/1995
7487,4,POPLATEK MESICNE,01/10/1995
992,22,POPLATEK MESICNE,01/10/1995
331,65,POPLATEK MESICNE,02/10/1995
2835,73,POPLATEK MESICNE,03/10/1995
3677,1,POPLATEK MESICNE,04/10/1995
2565,74,POPLATEK MESICNE,04/10/1995
4190,62,POPLATEK MESICNE,04/10/1995
3317,4,POPLATEK MESICNE,04/10/1995
1690,16,POPLATEK MESICNE,07/10/1995
1448,1,POPLATEK MESICNE,07/10/1995
521,9,POPLATEK MESICNE,08/10/1995
3132,56,POPLATEK MESICNE,08/10/1995
3944,22,POPLATEK MESICNE,08/10/1995
1427,17,POPLATEK MESICNE,08/10/1995
1742,68,POPLATEK MESICNE,08/10/1995
6400,31,POPLATEK PO OBRATU,09/10/1995
3486,64,POPLATEK MESICNE,09/10/1995
4473,45,POPLATEK MESICNE,09/10/1995
2965,6,POPLATEK MESICNE,10/10/1995
2301,22,POPLATEK MESICNE,10/10/1995
2674,50,POPLATEK MESICNE,10/10/1995
11,76,POPLATEK MESICNE,10/10/1995
8533,47,POPLATEK MESICNE,10/10/1995
1089,74,POPLATEK MESICNE,10/10/1995
5063,43,POPLATEK MESICNE,11/10/1995
1257,66,POPLATEK MESICNE,11/10/1995
990,17,POPLATEK MESICNE,11/10/1995
1581,39,POPLATEK MESICNE,12/10/1995
2424,1,POPLATEK MESICNE,13/10/1995
917,56,POPLATEK MESICNE,13/10/1995
2255,52,POPLATEK MESICNE,14/10/1995
11362,67,POPLATEK MESICNE,14/10/1995
1796,18,POPLATEK MESICNE,14/10/1995
2834,70,POPLATEK MESICNE,14/10/1995
8114,59,POPLATEK MESICNE,14/10/1995
260,24,POPLATEK MESICNE,14/10/1995
1749,64,POPLATEK MESICNE,14/10/1995
4650,4,POPLATEK MESICNE,15/10/1995
336,62,POPLATEK MESICNE,16/10/1995
308,61,POPLATEK MESICNE,16/10/1995
319,47,POPLATEK TYDNE,17/10/1995
762,76,POPLATEK MESICNE,18/10/1995
1142,74,POPLATEK MESICNE,19/10/1995
3200,17,POPLATEK PO OBRATU,20/10/1995
3646,63,POPLATEK TYDNE,20/10/1995
1206,70,POPLATEK MESICNE,21/10/1995
501,13,POPLATEK MESICNE,21/10/1995
2235,45,POPLATEK MESICNE,22/10/1995
2487,42,POPLATEK MESICNE,22/10/1995
10762,1,POPLATEK MESICNE,23/10/1995
3131,21,POPLATEK MESICNE,23/10/1995
10520,55,POPLATEK PO OBRATU,24/10/1995
2515,64,POPLATEK MESICNE,24/10/1995
2727,1,POPLATEK MESICNE,25/10/1995
1756,38,POPLATEK MESICNE,26/10/1995
2500,61,POPLATEK MESICNE,26/10/1995
1426,40,POPLATEK MESICNE,27/10/1995
602,43,POPLATEK MESICNE,27/10/1995
3637,53,POPLATEK MESICNE,28/10/1995
2481,1,POPLATEK MESICNE,28/10/1995
3080,57,POPLATEK MESICNE,29/10/1995
2621,55,POPLATEK MESICNE,29/10/1995
1238,1,POPLATEK MESICNE,29/10/1995
10710,19,POPLATEK MESICNE,30/10/1995
2871,52,POPLATEK MESICNE,30/10/1995
1403,17,POPLATEK MESICNE,02/11/1995
1629,10,POPLATEK MESICNE,02/11/1995
9353,59,POPLATEK MESICNE,03/11/1995
820,74,POPLATEK MESICNE,04/11/1995
3384,14,POPLATEK MESICNE,05/11/1995
257,11,POPLATEK MESICNE,05/11/1995
479,1,POPLATEK MESICNE,05/11/1995
3764,69,POPLATEK MESICNE,05/11/1995
155,58,POPLATEK MESICNE,07/11/1995
3945,50,POPLATEK MESICNE,07/11/1995
2157,77,POPLATEK MESICNE,08/11/1995
2051,64,POPLATEK TYDNE,08/11/1995
3061,76,POPLATEK MESICNE,08/11/1995
3111,60,POPLATEK MESICNE,08/11/1995
1691,48,POPLATEK MESICNE,08/11/1995
1044,14,POPLATEK MESICNE,09/11/1995
1945,56,POPLATEK MESICNE,09/11/1995
9790,52,POPLATEK MESICNE,09/11/1995
9928,60,POPLATEK MESICNE,09/11/1995
2580,60,POPLATEK MESICNE,09/11/1995
1599,57,POPLATEK MESICNE,10/11/1995
11079,16,POPLATEK MESICNE,10/11/1995
968,74,POPLATEK MESICNE,11/11/1995
810,46,POPLATEK MESICNE,11/11/1995
1760,53,POPLATEK MESICNE,11/11/1995
2550,67,POPLATEK MESICNE,11/11/1995
3572,65,POPLATEK MESICNE,12/11/1995
1030,57,POPLATEK MESICNE,12/11/1995
487,40,POPLATEK MESICNE,14/11/1995
3767,1,POPLATEK MESICNE,15/11/1995
348,25,POPLATEK MESICNE,15/11/1995
1867,52,POPLATEK MESICNE,15/11/1995
2516,6,POPLATEK MESICNE,16/11/1995
3303,1,POPLATEK MESICNE,17/11/1995
933,21,POPLATEK MESICNE,18/11/1995
3229,64,POPLATEK MESICNE,18/11/1995
1700,64,POPLATEK MESICNE,18/11/1995
2836,42,POPLATEK MESICNE,18/11/1995
338,49,POPLATEK MESICNE,18/11/1995
3148,33,POPLATEK MESICNE,19/11/1995
1357,56,POPLATEK MESICNE,20/11/1995
3772,7,POPLATEK MESICNE,20/11/1995
486,33,POPLATEK MESICNE,21/11/1995
1395,1,POPLATEK MESICNE,21/11/1995
1341,36,POPLATEK MESICNE,21/11/1995
9017,70,POPLATEK MESICNE,22/11/1995
10411,39,POPLATEK PO OBRATU,23/11/1995
2783,43,POPLATEK MESICNE,23/11/1995
2015,68,POPLATEK MESICNE,25/11/1995
2341,33,POPLATEK MESICNE,25/11/1995
565,39,POPLATEK MESICNE,25/11/1995
337,17,POPLATEK MESICNE,25/11/1995
3780,44,POPLATEK MESICNE,25/11/1995
557,1,POPLATEK MESICNE,26/11/1995
3490,48,POPLATEK MESICNE,26/11/1995
3973,20,POPLATEK MESICNE,27/11/1995
2043,46,POPLATEK MESICNE,27/11/1995
2003,32,POPLATEK MESICNE,27/11/1995
728,60,POPLATEK MESICNE,28/11/1995
3970,24,POPLATEK MESICNE,28/11/1995
8169,29,POPLATEK MESICNE,28/11/1995
452,63,POPLATEK MESICNE,29/11/1995
3783,40,POPLATEK MESICNE,29/11/1995
3189,29,POPLATEK MESICNE,29/11/1995
3689,8,POPLATEK MESICNE,29/11/1995
2803,58,POPLATEK MESICNE,01/12/1995
1901,15,POPLATEK MESICNE,01/12/1995
3525,70,POPLATEK MESICNE,01/12/1995
3320,1,POPLATEK MESICNE,01/12/1995
2851,17,POPLATEK MESICNE,02/12/1995
2309,18,POPLATEK MESICNE,03/12/1995
2437,1,POPLATEK MESICNE,04/12/1995
1825,3,POPLATEK MESICNE,05/12/1995
253,46,POPLATEK MESICNE,05/12/1995
474,61,POPLATEK MESICNE,06/12/1995
633,57,POPLATEK MESICNE,06/12/1995
2374,1,POPLATEK MESICNE,07/12/1995
1104,39,POPLATEK MESICNE,07/12/1995
2692,28,POPLATEK MESICNE,08/12/1995
6927,74,POPLATEK TYDNE,08/12/1995
924,11,POPLATEK MESICNE,09/12/1995
3305,13,POPLATEK MESICNE,09/12/1995
2237,26,POPLATEK MESICNE,13/12/1995
1917,73,POPLATEK MESICNE,13/12/1995
1685,28,POPLATEK MESICNE,13/12/1995
791,49,POPLATEK MESICNE,14/12/1995
3858,2,POPLATEK MESICNE,14/12/1995
5001,53,POPLATEK MESICNE,15/12/1995
1469,67,POPLATEK MESICNE,15/12/1995
3476,3,POPLATEK MESICNE,16/12/1995
8039,9,POPLATEK MESICNE,17/12/1995
3205,1,POPLATEK MESICNE,17/12/1995
5477,57,POPLATEK MESICNE,17/12/1995
1212,70,POPLATEK MESICNE,18/12/1995
2095,56,POPLATEK MESICNE,19/12/1995
1137,60,POPLATEK MESICNE,19/12/1995
2570,1,POPLATEK MESICNE,19/12/1995
3092,46,POPLATEK MESICNE,20/12/1995
5661,53,POPLATEK MESICNE,20/12/1995
809,36,POPLATEK MESICNE,20/12/1995
522,17,POPLATEK MESICNE,20/12/1995
2630,64,POPLATEK MESICNE,21/12/1995
957,70,POPLATEK MESICNE,22/12/1995
1682,49,POPLATEK MESICNE,22/12/1995
3587,64,POPLATEK MESICNE,24/12/1995
4269,26,POPLATEK MESICNE,24/12/1995
3338,25,POPLATEK MESICNE,24/12/1995
3655,1,POPLATEK MESICNE,24/12/1995
84,44,POPLATEK PO OBRATU,25/12/1995
4439,30,POPLATEK MESICNE,25/12/1995
4462,73,POPLATEK TYDNE,27/12/1995
3814,74,POPLATEK MESICNE,27/12/1995
2780,63,POPLATEK MESICNE,29/12/1995
3273,74,POPLATEK MESICNE,29/12/1995
3559,18,POPLATEK MESICNE,30/12/1995
3968,36,POPLATEK MESICNE,01/01/1996
2159,1,POPLATEK MESICNE,01/01/1996
849,1,POPLATEK MESICNE,01/01/1996
2288,69,POPLATEK MESICNE,01/01/1996
3051,9,POPLATEK MESICNE,01/01/1996
946,21,POPLATEK MESICNE,01/01/1996
2075,33,POPLATEK MESICNE,01/01/1996
8931,63,POPLATEK TYDNE,01/01/1996
9225,11,POPLATEK MESICNE,01/01/1996
3278,4,POPLATEK MESICNE,02/01/1996
2811,4,POPLATEK MESICNE,02/01/1996
1670,12,POPLATEK MESICNE,02/01/1996
275,29,POPLATEK MESICNE,02/01/1996
1455,66,POPLATEK MESICNE,03/01/1996
1311,60,POPLATEK MESICNE,03/01/1996
6678,54,POPLATEK MESICNE,03/01/1996
145,31,POPLATEK MESICNE,03/01/1996
312,41,POPLATEK MESICNE,03/01/1996
2233,43,POPLATEK MESICNE,03/01/1996
3530,34,POPLATEK MESICNE,03/01/1996
7828,36,POPLATEK MESICNE,05/01/1996
9024,1,POPLATEK MESICNE,05/01/1996
1711,63,POPLATEK MESICNE,05/01/1996
2223,44,POPLATEK MESICNE,05/01/1996
646,51,POPLATEK MESICNE,06/01/1996
2548,57,POPLATEK MESICNE,06/01/1996
2567,17,POPLATEK MESICNE,07/01/1996
2153,31,POPLATEK TYDNE,07/01/1996
1243,1,POPLATEK MESICNE,07/01/1996
3238,47,POPLATEK MESICNE,07/01/1996
954,74,POPLATEK MESICNE,08/01/1996
9633,70,POPLATEK MESICNE,08/01/1996
2716,66,POPLATEK MESICNE,08/01/1996
1580,69,POPLATEK MESICNE,08/01/1996
1483,10,POPLATEK MESICNE,09/01/1996
1263,30,POPLATEK TYDNE,09/01/1996
3966,42,POPLATEK MESICNE,09/01/1996
3937,76,POPLATEK MESICNE,10/01/1996
1591,65,POPLATEK MESICNE,10/01/1996
658,4,POPLATEK MESICNE,10/01/1996
3638,52,POPLATEK PO OBRATU,10/01/1996
2605,21,POPLATEK MESICNE,10/01/1996
3661,50,POPLATEK MESICNE,11/01/1996
2686,26,POPLATEK MESICNE,11/01/1996
2944,22,POPLATEK MESICNE,11/01/1996
4994,1,POPLATEK TYDNE,11/01/1996
3949,54,POPLATEK MESICNE,11/01/1996
332,36,POPLATEK MESICNE,12/01/1996
69,64,POPLATEK MESICNE,12/01/1996
3673,30,POPLATEK MESICNE,12/01/1996
5267,4,POPLATEK MESICNE,12/01/1996
3170,1,POPLATEK MESICNE,12/01/1996
1632,18,POPLATEK TYDNE,13/01/1996
2143,1,POPLATEK MESICNE,13/01/1996
1227,69,POPLATEK MESICNE,13/01/1996
204,67,POPLATEK MESICNE,13/01/1996
1093,54,POPLATEK MESICNE,14/01/1996
1486,63,POPLATEK MESICNE,15/01/1996
4253,43,POPLATEK MESICNE,16/01/1996
1196,29,POPLATEK MESICNE,16/01/1996
3442,4,POPLATEK MESICNE,16/01/1996
9051,5,POPLATEK TYDNE,17/01/1996
3373,27,POPLATEK MESICNE,18/01/1996
1036,11,POPLATEK MESICNE,18/01/1996
3727,66,POPLATEK MESICNE,19/01/1996
2844,43,POPLATEK MESICNE,19/01/1996
10297,14,POPLATEK MESICNE,19/01/1996
3755,64,POPLATEK MESICNE,20/01/1996
1298,7,POPLATEK MESICNE,20/01/1996
1139,34,POPLATEK PO OBRATU,20/01/1996
660,68,POPLATEK MESICNE,20/01/1996
335,74,POPLATEK MESICNE,20/01/1996
412,74,POPLATEK MESICNE,21/01/1996
2863,14,POPLATEK MESICNE,21/01/1996
2274,66,POPLATEK MESICNE,21/01/1996
2522,36,POPLATEK MESICNE,21/01/1996
4981,54,POPLATEK MESICNE,22/01/1996
771,22,POPLATEK MESICNE,22/01/1996
3832,45,POPLATEK MESICNE,22/01/1996
1508,69,POPLATEK MESICNE,22/01/1996
3784,25,POPLATEK MESICNE,22/01/1996
9645,38,POPLATEK MESICNE,23/01/1996
3947,76,POPLATEK MESICNE,23/01/1996
2416,5,POPLATEK MESICNE,23/01/1996
2243,25,POPLATEK MESICNE,24/01/1996
3993,54,POPLATEK MESICNE,24/01/1996
2225,15,POPLATEK MESICNE,24/01/1996
1759,39,POPLATEK MESICNE,25/01/1996
2207,35,POPLATEK MESICNE,25/01/1996
3803,61,POPLATEK MESICNE,26/01/1996
2754,57,POPLATEK TYDNE,26/01/1996
3009,1,POPLATEK MESICNE,26/01/1996
314,15,POPLATEK PO OBRATU,26/01/1996
554,26,POPLATEK MESICNE,26/01/1996
2217,73,POPLATEK MESICNE,27/01/1996
262,75,POPLATEK MESICNE,27/01/1996
2214,45,POPLATEK MESICNE,27/01/1996
976,77,POPLATEK MESICNE,27/01/1996
1439,11,POPLATEK MESICNE,27/01/1996
417,73,POPLATEK MESICNE,27/01/1996
3084,59,POPLATEK TYDNE,28/01/1996
4204,21,POPLATEK MESICNE,29/01/1996
9504,9,POPLATEK MESICNE,29/01/1996
414,1,POPLATEK MESICNE,29/01/1996
4424,48,POPLATEK MESICNE,29/01/1996
